ResponseId,ConvertedCompYearly,DevType,LanguageHaveWorkedWith,LanguageWantToWorkWith,YearsCode,Country,EdLevel,Employment,RemoteWork,OrgSize,Age
29657,67869.0,Data scientist,Bash/Shell (all shells);Python;SQL;TypeScript,Bash/Shell (all shells);Python,8.0,Finland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",25-34 years old
22570,148791.0,Cybersecurity or InfoSec professional,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;OCaml;PHP;PowerShell;Python;R;SQL;TypeScript,,6.0,Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,25-34 years old
26631,10229.0,"Developer, front-end",,,3.0,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,18-24 years old
15914,56850.0,Data engineer,,,24.0,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",45-54 years old
6160,11702.0,Student,Bash/Shell (all shells);C;C++;Dart;HTML/CSS;Kotlin;MATLAB;PowerShell;Swift;VBA,Assembly;Bash/Shell (all shells);C++;Lua;Rust,5.0,Australia,Some college/university study without earning a degree,Student,,,18-24 years old
36548,140000.0,"Developer, front-end",Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python,Bash/Shell (all shells);C++;HTML/CSS;Java;Kotlin;MicroPython;Python,46.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",55-64 years old
39150,39943.0,"Developer, mobile",Dart;HTML/CSS;TypeScript,Dart;JavaScript;SQL;TypeScript,10.0,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,Less than 20 employees,25-34 years old
13685,71349.0,"Developer, full-stack",Java;JavaScript;PowerShell;SQL;TypeScript;VBA,JavaScript;PowerShell;SQL;TypeScript,11.0,Austria,Other (please specify):,Employed,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,25-34 years old
2944,156022.0,"Senior executive (C-suite, VP, etc.)",Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL,Go;Rust,34.0,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,Less than 20 employees,45-54 years old
20360,81685.0,"Architect, software or solutions",Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,23.0,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,Less than 20 employees,35-44 years old
5672,92000.0,Other (please specify):,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,Bash/Shell (all shells);JavaScript;TypeScript,4.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,20 to 99 employees,35-44 years old
39266,88492.0,"Developer, full-stack",Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,Bash/Shell (all shells),18.0,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,"5,000 to 9,999 employees",35-44 years old
3099,150000.0,DevOps engineer or professional,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Lisp;PowerShell;SQL;TypeScript,HTML/CSS;Java;Lisp;Lua;OCaml;PowerShell;Ruby;Rust;SQL,20.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",35-44 years old
17278,58007.0,"Developer, front-end",Bash/Shell (all shells);C#;GDScript;HTML/CSS;JavaScript;Python;SQL;TypeScript,Bash/Shell (all shells);C#;GDScript;HTML/CSS;PowerShell;SQL;TypeScript,7.0,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,25-34 years old
20594,17975.0,"Developer, back-end",JavaScript;PHP,Go,6.0,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,25-34 years old
19907,169381.0,"Developer, back-end",C++;Java,C++;Java,23.0,Netherlands,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",35-44 years old
3650,61996.0,"Developer, desktop or enterprise applications",Bash/Shell (all shells);C#;HTML/CSS;SQL;TypeScript,C#;Go;HTML/CSS;Rust;SQL;TypeScript,8.0,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,18-24 years old
31712,16002.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;SQL;TypeScript,HTML/CSS;JavaScript;Python;SQL;TypeScript,20.0,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,Less than 20 employees,35-44 years old
14471,53367.0,"Developer, desktop or enterprise applications",C++;Go;HTML/CSS;Java;JavaScript;Rust,Go;Rust;Zig,7.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,18-24 years old
38252,11833.0,Database administrator or engineer,Bash/Shell (all shells);HTML/CSS;JavaScript;Rust;SQL;TypeScript,HTML/CSS;JavaScript;Rust;SQL;TypeScript,6.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,18-24 years old
44595,58007.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;SQL;TypeScript,HTML/CSS;Java;JavaScript;Python;SQL,15.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,45-54 years old
12778,98612.0,"Developer, embedded applications or devices",Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL;Visual Basic (.Net),Bash/Shell (all shells);C++;Python;SQL,27.0,Austria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
34020,63808.0,"Developer, full-stack",Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,Bash/Shell (all shells);HTML/CSS;Java;PowerShell;Python;SQL;TypeScript,8.0,Slovakia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,25-34 years old
30624,63808.0,"Developer, full-stack",Bash/Shell (all shells);C;C#;HTML/CSS;PowerShell;SQL,Assembly;Bash/Shell (all shells);C#;HTML/CSS;Rust;SQL,7.0,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,25-34 years old
29369,22800.0,"Developer, front-end",JavaScript;PowerShell;TypeScript,JavaScript;TypeScript,4.0,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,25-34 years old
12432,120000.0,Other (please specify):,C;C#;C++;Fortran;PHP;Visual Basic (.Net),C#;C++,43.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,65 years or older
29996,139218.0,"Developer, full-stack",Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript,Bash/Shell (all shells);Go;HTML/CSS;Java;Kotlin;Python;Rust;SQL;TypeScript,35.0,Germany,"Associate degree (A.A., A.S., etc.)","Independent contractor, freelancer, or self-employed",,,45-54 years old
15515,45282.0,Data engineer,Bash/Shell (all shells);Python;SQL,Bash/Shell (all shells);C;Python;Scala;SQL,9.0,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,500 to 999 employees,25-34 years old
28591,120000.0,"Developer, full-stack",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,31.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,55-64 years old
40136,95000.0,Engineering manager,HTML/CSS;JavaScript;PHP;Python;SQL,TypeScript,21.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,35-44 years old
3057,227533.0,Cybersecurity or InfoSec professional,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP,23.0,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
40028,24363.0,"Architect, software or solutions",Ada;Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript,Ada;Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript,4.0,Spain,"Associate degree (A.A., A.S., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","1,000 to 4,999 employees",18-24 years old
11606,150000.0,"Developer, desktop or enterprise applications",Bash/Shell (all shells);Perl;PHP;Python;Ruby,Bash/Shell (all shells);Python,18.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,"10,000 or more employees",35-44 years old
46603,190000.0,"Developer, full-stack",Bash/Shell (all shells);Elixir;Groovy;Java;JavaScript;Kotlin;Ruby;SQL;TypeScript,Elixir;Go;Java;Kotlin;Python;Ruby;SQL;TypeScript,10.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"1,000 to 4,999 employees",45-54 years old
12961,49886.0,"Developer, back-end",C#;JavaScript;PowerShell;SQL;Visual Basic (.Net),C#;JavaScript;SQL,20.0,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,35-44 years old
3300,232000.0,"Developer, full-stack",HTML/CSS;Java;JavaScript;Rust;SQL;TypeScript,HTML/CSS;JavaScript;Rust;SQL;TypeScript;Gleam,22.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,I don’t know,35-44 years old
4604,90000.0,"Developer, mobile",Bash/Shell (all shells);Dart;Kotlin;Python;Swift,Dart;Python,15.0,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
18222,34804.0,Other (please specify):,HTML/CSS;JavaScript;TypeScript,HTML/CSS;JavaScript;TypeScript,15.0,Belgium,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,45-54 years old
16845,139968.0,"Developer, back-end",,,10.0,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,25-34 years old
14997,54611.0,"Developer, full-stack",C#;HTML/CSS;JavaScript;SQL,C#;Elixir;Erlang;Go;HTML/CSS;JavaScript;Ruby;SQL,15.0,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,25-34 years old
25141,46406.0,"Senior executive (C-suite, VP, etc.)",JavaScript;PHP;Python;TypeScript,JavaScript;PHP;Python;TypeScript,25.0,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,20 to 99 employees,35-44 years old
46157,11799.0,"Developer, full-stack",C;C++;HTML/CSS;JavaScript;Python;TypeScript,,6.0,Pakistan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,20 to 99 employees,18-24 years old
1281,218875.0,"Developer, full-stack",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PHP;Python;SQL,,24.0,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
14827,10000.0,"Developer, back-end",Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL,Bash/Shell (all shells);C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL,34.0,Ukraine,Some college/university study without earning a degree,Not employed,,,35-44 years old
39322,21729.0,"Developer, full-stack",C#;C++;Java;Python,C#,12.0,China,Some college/university study without earning a degree,Employed,In-person,500 to 999 employees,25-34 years old
35701,110308.0,"Developer, full-stack",Bash/Shell (all shells);JavaScript;PHP;Python;SQL;TypeScript,Bash/Shell (all shells);Go;JavaScript;Python;Ruby;SQL,26.0,Indonesia,"Associate degree (A.A., A.S., etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
1012,187000.0,"Developer, back-end",Bash/Shell (all shells);JavaScript;Python;Rust;TypeScript,Python;Rust;TypeScript,35.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,35-44 years old
14036,87011.0,AI/ML engineer,Bash/Shell (all shells);C;C++;Python;SQL,,25.0,Italy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,45-54 years old
41477,94339.0,"Developer, back-end",Bash/Shell (all shells);Java;JavaScript;TypeScript,Zig,20.0,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,35-44 years old
13182,47924.0,Academic researcher,Python;TypeScript,Python;TypeScript,15.0,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",25-34 years old
16509,56167.0,"Developer, desktop or enterprise applications",C#,C#,20.0,Czech Republic,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,45-54 years old
36876,154991.0,"Developer, embedded applications or devices",Bash/Shell (all shells);C;Python,Python;Rust,10.0,Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",25-34 years old
31634,18000.0,"Developer, full-stack",HTML/CSS;JavaScript;TypeScript,HTML/CSS;JavaScript;TypeScript,5.0,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,18-24 years old
290,139218.0,Other (please specify):,HTML/CSS;JavaScript;Python;SQL,HTML/CSS;JavaScript;Python;SQL,16.0,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",35-44 years old
16167,51445.0,"Developer, QA or test",,,5.0,Republic of Korea,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,In-person,20 to 99 employees,25-34 years old
30277,34544.0,Project manager,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;TypeScript,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;TypeScript,10.0,Japan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,"Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,25-34 years old
11486,42390.0,Academic researcher,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;R;SQL;TypeScript,,6.0,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Student,,,25-34 years old
32045,42412.0,"Developer, back-end",C++;Python,C++;Go;Kotlin;Python;Rust,15.0,Chile,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)",500 to 999 employees,35-44 years old
2540,62000.0,"Developer, full-stack",C#;Java;SQL,,55.0,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Retired,,,65 years or older
37710,60038.0,"Developer, mobile",Bash/Shell (all shells);Dart;Kotlin;PowerShell;Python;Swift,Dart;TypeScript,9.0,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,"1,000 to 4,999 employees",35-44 years old
3881,116015.0,"Architect, software or solutions",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PHP;TypeScript,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PHP;TypeScript,30.0,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,Less than 20 employees,45-54 years old
5160,26508.0,DevOps engineer or professional,Assembly;Bash/Shell (all shells);C;Java;Lua;Python;Rust;SQL,Go;Rust,12.0,Chile,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,20 to 99 employees,25-34 years old
38895,550000.0,Other (please specify):,Assembly;C;Rust;Zig,Assembly;C;Rust;Zig,15.0,Switzerland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,Remote,Less than 20 employees,25-34 years old
12382,300000.0,"Developer, back-end",Bash/Shell (all shells);Go;Java;JavaScript;Python;Ruby;Rust;TypeScript,C;C++;Python;Zig,16.0,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,In-person,"10,000 or more employees",25-34 years old
10140,29473.0,"Developer, mobile",Bash/Shell (all shells);C++;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Swift,Dart;Groovy;HTML/CSS;Java;Kotlin;PowerShell;Python;Swift,10.0,Poland,Some college/university study without earning a degree,Employed,"Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,25-34 years old
17587,46406.0,Cloud infrastructure engineer,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL,Bash/Shell (all shells);Python;SQL,17.0,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Remote,100 to 499 employees,25-34 years old
13862,14042.0,"Developer, full-stack",Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,Assembly;Bash/Shell (all shells);C++;Fortran;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,3.0,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,"10,000 or more employees",25-34 years old
1436,350000.0,"UX, Research Ops or UI design professional",,,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Remote,100 to 499 employees,35-44 years old
29303,52726.0,DevOps engineer or professional,Bash/Shell (all shells);PowerShell;Python;SQL,Bash/Shell (all shells);PowerShell;Python;SQL,12.0,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",35-44 years old
39214,17663.0,"Developer, full-stack",HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;VBA,Dart;Go;HTML/CSS;JavaScript;PHP;PowerShell;VBA,25.0,Uruguay,"Associate degree (A.A., A.S., etc.)",Employed,Remote,"Just me - I am a freelancer, sole proprietor, etc.",45-54 years old
